Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit
4697,o4697,17-12-15,17-12-15,Same Day,4697,Consumer,Nigeria,Delta,Central,a4697,Furniture,Chairs,142.36,2,0,38.4372
4698,o4698,17-12-15,17-12-15,Same Day,4698,Consumer,Nigeria,Delta,Central,a4698,Furniture,Chairs,546.66,9,0,136.665
4699,o4699,17-12-15,17-12-15,Same Day,4699,Consumer,Nigeria,Delta,Central,a4699,Furniture,Furnishings,212.13,3,0,14.8491
4700,o4700,11-05-17,17-05-17,Standard Class,4700,Home Office,Nigeria,Imo,Central,a4700,Office Supplies,Art,5.248,2,0.2,0.5904
4701,o4701,11-05-17,17-05-17,Standard Class,4701,Home Office,Nigeria,Imo,Central,a4701,Office Supplies,Storage,74.416,2,0.2,-14.8832
4702,o4702,11-05-17,17-05-17,Standard Class,4702,Home Office,Nigeria,Imo,Central,a4702,Office Supplies,Paper,6.848,2,0.2,2.14
4703,o4703,11-05-17,17-05-17,Standard Class,4703,Home Office,Nigeria,Imo,Central,a4703,Furniture,Furnishings,7.996,1,0.6,-6.9965
4704,o4704,24-06-16,28-06-16,Standard Class,4704,Corporate,Nigeria,Imo,Central,a4704,Office Supplies,Appliances,8.712,2,0.8,-19.602
4705,o4705,17-05-16,18-05-16,First Class,4705,Consumer,Nigeria,Nasarawa,East,a4705,Office Supplies,Supplies,65.17,7,0,18.8993
4706,o4706,17-05-16,18-05-16,First Class,4706,Consumer,Nigeria,Nasarawa,East,a4706,Office Supplies,Labels,14.62,2,0,6.8714
4707,o4707,17-05-16,18-05-16,First Class,4707,Consumer,Nigeria,Nasarawa,East,a4707,Furniture,Furnishings,173.24,4,0,17.324
4708,o4708,29-06-17,30-06-17,First Class,4708,Consumer,Nigeria,Lagos,West,a4708,Office Supplies,Binders,895.92,5,0.2,302.373
4709,o4709,29-06-17,30-06-17,First Class,4709,Consumer,Nigeria,Lagos,West,a4709,Office Supplies,Storage,130.71,3,0,39.213
4710,o4710,29-06-17,30-06-17,First Class,4710,Consumer,Nigeria,Lagos,West,a4710,Office Supplies,Art,11.68,2,0,3.0368
4711,o4711,29-06-17,30-06-17,First Class,4711,Consumer,Nigeria,Lagos,West,a4711,Technology,Accessories,62.31,3,0,22.4316
4712,o4712,31-03-14,31-03-14,Same Day,4712,Consumer,Nigeria,FCT,East,a4712,Office Supplies,Binders,0.852,1,0.7,-0.5964
4713,o4713,16-12-14,21-12-14,Standard Class,4713,Consumer,Nigeria,Imo,Central,a4713,Office Supplies,Paper,36.288,7,0.2,12.7008
4714,o4714,16-12-14,21-12-14,Standard Class,4714,Consumer,Nigeria,Imo,Central,a4714,Furniture,Furnishings,56.568,2,0.6,-74.9526
4715,o4715,18-05-17,20-05-17,First Class,4715,Consumer,Nigeria,Borno,West,a4715,Technology,Phones,344.704,2,0.2,38.7792
4716,o4716,12-05-15,16-05-15,Standard Class,4716,Consumer,Nigeria,Bauchi,West,a4716,Technology,Phones,201.584,2,0.2,20.1584
4717,o4717,03-12-17,07-12-17,Second Class,4717,Home Office,Nigeria,Rivers ,West,a4717,Furniture,Tables,521.96,2,0,88.7332
4718,o4718,12-12-15,17-12-15,Standard Class,4718,Consumer,Nigeria,Zamfara,East,a4718,Office Supplies,Art,8.22,3,0,2.2194
4719,o4719,10-10-15,11-10-15,First Class,4719,Corporate,Nigeria,Lagos,West,a4719,Office Supplies,Paper,45.36,7,0,21.7728
4720,o4720,18-04-15,20-04-15,Second Class,4720,Home Office,Nigeria,Lagos,West,a4720,Office Supplies,Storage,947.17,7,0,9.4717
4721,o4721,18-04-15,20-04-15,Second Class,4721,Home Office,Nigeria,Lagos,West,a4721,Office Supplies,Paper,61.96,2,0,27.882
4722,o4722,07-06-14,11-06-14,Second Class,4722,Consumer,Nigeria,Katsina,Central,a4722,Furniture,Tables,268.935,3,0.5,-209.7693
4723,o4723,01-09-17,07-09-17,Standard Class,4723,Home Office,Nigeria,Rivers ,West,a4723,Office Supplies,Art,7.58,1,0,2.9562
4724,o4724,22-05-16,22-05-16,Same Day,4724,Consumer,Nigeria,Ogun ,South,a4724,Office Supplies,Labels,14.73,3,0,7.2177
4725,o4725,11-11-16,15-11-16,Standard Class,4725,Home Office,Nigeria,Kaduna,South,a4725,Office Supplies,Binders,9.888,2,0.7,-6.9216
4726,o4726,11-11-16,15-11-16,Standard Class,4726,Home Office,Nigeria,Kaduna,South,a4726,Office Supplies,Appliances,671.544,3,0.2,50.3658
4727,o4727,25-11-14,29-11-14,Second Class,4727,Home Office,Nigeria,Cross River,East,a4727,Office Supplies,Storage,1117.92,4,0,55.896
4728,o4728,25-11-14,29-11-14,Second Class,4728,Home Office,Nigeria,Cross River,East,a4728,Furniture,Bookcases,275.952,3,0.2,-37.9434
4729,o4729,07-11-14,12-11-14,Standard Class,4729,Consumer,Nigeria,Lagos,West,a4729,Office Supplies,Binders,123.144,7,0.2,46.179
4730,o4730,18-07-16,23-07-16,Second Class,4730,Consumer,Nigeria,Imo,Central,a4730,Technology,Accessories,15.576,3,0.2,3.3099
4731,o4731,29-03-15,31-03-15,Second Class,4731,Consumer,Nigeria,Lagos,West,a4731,Office Supplies,Paper,212.64,6,0,99.9408
4732,o4732,29-03-15,31-03-15,Second Class,4732,Consumer,Nigeria,Lagos,West,a4732,Office Supplies,Paper,9.87,3,0,4.5402
4733,o4733,29-03-15,31-03-15,Second Class,4733,Consumer,Nigeria,Lagos,West,a4733,Technology,Accessories,53.25,3,0,20.7675
4734,o4734,29-03-15,31-03-15,Second Class,4734,Consumer,Nigeria,Lagos,West,a4734,Furniture,Furnishings,19.92,3,0,9.5616
4735,o4735,07-04-16,12-04-16,Standard Class,4735,Corporate,Nigeria,Cross River,East,a4735,Furniture,Chairs,658.746,3,0.1,146.388
4736,o4736,13-06-15,19-06-15,Standard Class,4736,Home Office,Nigeria,Kaduna ,East,a4736,Office Supplies,Binders,8.26,2,0,3.8822
4737,o4737,13-06-15,19-06-15,Standard Class,4737,Home Office,Nigeria,Kaduna ,East,a4737,Office Supplies,Binders,29.84,2,0,13.428
4738,o4738,13-06-15,19-06-15,Standard Class,4738,Home Office,Nigeria,Kaduna ,East,a4738,Technology,Accessories,67.98,2,0,14.9556
4739,o4739,18-02-15,24-02-15,Standard Class,4739,Consumer,Nigeria,Lagos,West,a4739,Office Supplies,Labels,61.06,2,0,28.0876
4740,o4740,18-02-15,24-02-15,Standard Class,4740,Consumer,Nigeria,Lagos,West,a4740,Furniture,Tables,35.544,1,0.2,-0.8886
4741,o4741,12-11-17,16-11-17,Standard Class,4741,Consumer,Nigeria,Rivers ,West,a4741,Office Supplies,Labels,9.96,2,0,4.5816
4742,o4742,12-11-17,16-11-17,Standard Class,4742,Consumer,Nigeria,Rivers ,West,a4742,Office Supplies,Art,9.21,3,0,2.3025
4743,o4743,12-11-17,16-11-17,Standard Class,4743,Consumer,Nigeria,Rivers ,West,a4743,Office Supplies,Supplies,27.93,3,0,8.0997
4744,o4744,05-03-17,05-03-17,Same Day,4744,Consumer,Nigeria,Ekiti,Central,a4744,Office Supplies,Fasteners,7.9,2,0,2.528
4745,o4745,05-03-17,05-03-17,Same Day,4745,Consumer,Nigeria,Ekiti,Central,a4745,Office Supplies,Storage,221.16,4,0,57.5016
4746,o4746,05-03-17,05-03-17,Same Day,4746,Consumer,Nigeria,Ekiti,Central,a4746,Office Supplies,Binders,127.96,2,0,62.7004
4747,o4747,05-03-17,05-03-17,Same Day,4747,Consumer,Nigeria,Ekiti,Central,a4747,Office Supplies,Binders,18.69,3,0,9.1581
4748,o4748,03-03-16,03-03-16,Same Day,4748,Corporate,Nigeria,Lagos,West,a4748,Office Supplies,Supplies,25.35,3,0,7.605
4749,o4749,03-03-16,03-03-16,Same Day,4749,Corporate,Nigeria,Lagos,West,a4749,Furniture,Furnishings,35.28,3,0,11.9952
4750,o4750,24-12-16,25-12-16,First Class,4750,Corporate,Nigeria,Rivers ,West,a4750,Office Supplies,Paper,33.4,5,0,16.032
4751,o4751,07-10-16,09-10-16,First Class,4751,Corporate,Nigeria,Rivers ,West,a4751,Technology,Machines,837.6,3,0.2,62.82
4752,o4752,09-12-16,13-12-16,Standard Class,4752,Consumer,Nigeria,Akwa Ibom,South,a4752,Technology,Phones,40.68,3,0.2,-9.153
4753,o4753,20-11-17,24-11-17,Standard Class,4753,Consumer,Nigeria,Akwa Ibom,South,a4753,Furniture,Chairs,209.568,2,0.2,-23.5764
4754,o4754,12-12-15,16-12-15,Standard Class,4754,Consumer,Nigeria,Imo,Central,a4754,Technology,Accessories,22.368,4,0.2,6.4308
4755,o4755,03-02-17,08-02-17,Standard Class,4755,Consumer,Nigeria,Kaduna,South,a4755,Office Supplies,Binders,3.882,2,0.7,-2.588
4756,o4756,03-02-17,08-02-17,Standard Class,4756,Consumer,Nigeria,Kaduna,South,a4756,Office Supplies,Paper,115.296,3,0.2,40.3536
4757,o4757,21-09-17,25-09-17,Standard Class,4757,Consumer,Nigeria,FCT,East,a4757,Office Supplies,Binders,1.908,2,0.7,-1.5264
4758,o4758,30-04-17,05-05-17,Standard Class,4758,Home Office,Nigeria,Katsina,Central,a4758,Office Supplies,Binders,43.372,7,0.8,-69.3952
4759,o4759,03-11-14,07-11-14,Standard Class,4759,Consumer,Nigeria,Cross River,East,a4759,Technology,Phones,783.96,4,0,219.5088
4760,o4760,03-11-14,07-11-14,Standard Class,4760,Consumer,Nigeria,Cross River,East,a4760,Office Supplies,Binders,48.896,2,0.2,18.336
4761,o4761,03-11-14,07-11-14,Standard Class,4761,Consumer,Nigeria,Cross River,East,a4761,Office Supplies,Binders,7.856,2,0.2,2.8478
4762,o4762,30-12-16,04-01-17,Standard Class,4762,Consumer,Nigeria,Adamawa,East,a4762,Office Supplies,Labels,5.904,2,0.2,1.9926
4763,o4763,30-12-16,04-01-17,Standard Class,4763,Consumer,Nigeria,Adamawa,East,a4763,Office Supplies,Supplies,13.712,2,0.2,1.0284
4764,o4764,17-09-14,21-09-14,Standard Class,4764,Consumer,Nigeria,Lagos,West,a4764,Office Supplies,Envelopes,182.94,3,0,85.9818
4765,o4765,24-11-17,27-11-17,First Class,4765,Consumer,Nigeria,Lagos,West,a4765,Office Supplies,Art,27.76,4,0,9.9936
4766,o4766,24-04-15,28-04-15,Standard Class,4766,Home Office,Nigeria,Cross River,East,a4766,Office Supplies,Art,25.99,1,0,7.5371
4767,o4767,09-03-15,12-03-15,First Class,4767,Corporate,Nigeria,Imo,Central,a4767,Technology,Accessories,113.52,5,0.2,29.799
4768,o4768,09-03-15,12-03-15,First Class,4768,Corporate,Nigeria,Imo,Central,a4768,Technology,Phones,359.88,3,0.2,22.4925
4769,o4769,02-06-17,03-06-17,Same Day,4769,Consumer,Nigeria,Enugu,South,a4769,Office Supplies,Paper,25.344,4,0.2,9.1872
4770,o4770,19-09-16,24-09-16,Second Class,4770,Home Office,Nigeria,Lagos,West,a4770,Office Supplies,Binders,11.952,3,0.2,4.1832
4771,o4771,19-09-16,24-09-16,Second Class,4771,Home Office,Nigeria,Lagos,West,a4771,Office Supplies,Supplies,6.24,3,0,1.872
4772,o4772,31-10-14,03-11-14,Second Class,4772,Consumer,Nigeria,Edo,West,a4772,Technology,Phones,742.336,8,0.2,83.5128
4773,o4773,23-11-17,27-11-17,Standard Class,4773,Consumer,Nigeria,Katsina,Central,a4773,Furniture,Furnishings,6.464,1,0.6,-4.04
4774,o4774,23-11-17,27-11-17,Standard Class,4774,Consumer,Nigeria,Katsina,Central,a4774,Office Supplies,Labels,11.52,5,0.2,4.176
4775,o4775,23-11-17,27-11-17,Standard Class,4775,Consumer,Nigeria,Katsina,Central,a4775,Technology,Phones,222.384,2,0.2,16.6788
4776,o4776,16-11-17,21-11-17,Standard Class,4776,Home Office,Nigeria,Lagos,West,a4776,Office Supplies,Art,23.36,4,0,6.0736
4777,o4777,19-02-16,23-02-16,Second Class,4777,Corporate,Nigeria,Cross River,East,a4777,Office Supplies,Labels,8.67,3,0,4.0749
4778,o4778,19-02-16,23-02-16,Second Class,4778,Corporate,Nigeria,Cross River,East,a4778,Office Supplies,Supplies,25.71,3,0,6.6846
4779,o4779,07-11-17,11-11-17,Standard Class,4779,Consumer,Nigeria,Ebonyi,East,a4779,Office Supplies,Appliances,100.94,7,0,33.3102
4780,o4780,08-07-14,10-07-14,First Class,4780,Consumer,Nigeria,Cross River,East,a4780,Furniture,Chairs,63.882,1,0.1,10.647
4781,o4781,07-11-14,12-11-14,Standard Class,4781,Consumer,Nigeria,Imo,Central,a4781,Furniture,Chairs,683.144,4,0.3,0
4782,o4782,07-11-14,12-11-14,Standard Class,4782,Consumer,Nigeria,Imo,Central,a4782,Office Supplies,Binders,1.476,3,0.8,-2.214
4783,o4783,07-11-14,12-11-14,Standard Class,4783,Consumer,Nigeria,Imo,Central,a4783,Office Supplies,Supplies,40.712,7,0.2,3.5623
4784,o4784,28-01-17,01-02-17,Standard Class,4784,Consumer,Nigeria,Ekiti,Central,a4784,Office Supplies,Paper,279.9,5,0,137.151
4785,o4785,11-12-15,16-12-15,Standard Class,4785,Consumer,Nigeria,Bauchi,West,a4785,Office Supplies,Art,13.12,5,0.2,1.148
4786,o4786,11-12-15,16-12-15,Standard Class,4786,Consumer,Nigeria,Bauchi,West,a4786,Furniture,Bookcases,69.576,4,0.7,-143.7904
4787,o4787,11-12-15,16-12-15,Standard Class,4787,Consumer,Nigeria,Bauchi,West,a4787,Office Supplies,Art,4.224,3,0.2,0.4752
4788,o4788,11-12-15,16-12-15,Standard Class,4788,Consumer,Nigeria,Bauchi,West,a4788,Technology,Accessories,58.08,4,0.2,-6.534
4789,o4789,11-12-15,16-12-15,Standard Class,4789,Consumer,Nigeria,Bauchi,West,a4789,Furniture,Furnishings,52.416,9,0.2,15.0696
4790,o4790,11-12-15,16-12-15,Standard Class,4790,Consumer,Nigeria,Bauchi,West,a4790,Furniture,Furnishings,54.92,5,0.2,10.984
4791,o4791,11-12-15,16-12-15,Standard Class,4791,Consumer,Nigeria,Bauchi,West,a4791,Furniture,Tables,364.95,5,0.5,-248.166
4792,o4792,11-12-15,16-12-15,Standard Class,4792,Consumer,Nigeria,Bauchi,West,a4792,Office Supplies,Paper,85.056,3,0.2,28.7064
4793,o4793,11-12-15,16-12-15,Standard Class,4793,Consumer,Nigeria,Bauchi,West,a4793,Office Supplies,Paper,27.696,3,0.2,9.6936
4794,o4794,29-06-15,04-07-15,Standard Class,4794,Consumer,Nigeria,Cross River,East,a4794,Office Supplies,Paper,24.96,4,0,11.232
4795,o4795,16-03-15,23-03-15,Standard Class,4795,Corporate,Nigeria,Lagos,West,a4795,Furniture,Furnishings,43.13,1,0,18.1146
4796,o4796,13-08-15,17-08-15,Standard Class,4796,Consumer,Nigeria,Ogun ,South,a4796,Office Supplies,Binders,5.64,3,0,2.7072
4797,o4797,14-05-16,19-05-16,Standard Class,4797,Corporate,Nigeria,Kaduna,South,a4797,Office Supplies,Binders,57.582,3,0.7,-44.1462
4798,o4798,14-05-16,19-05-16,Standard Class,4798,Corporate,Nigeria,Kaduna,South,a4798,Office Supplies,Paper,31.104,6,0.2,10.8864
4799,o4799,14-05-16,19-05-16,Standard Class,4799,Corporate,Nigeria,Kaduna,South,a4799,Furniture,Furnishings,30.192,3,0.2,8.3028
4800,o4800,14-05-16,19-05-16,Standard Class,4800,Corporate,Nigeria,Kaduna,South,a4800,Technology,Phones,43.6,5,0.2,4.36
4801,o4801,14-05-16,19-05-16,Standard Class,4801,Corporate,Nigeria,Kaduna,South,a4801,Office Supplies,Art,4.768,2,0.2,0.4172
4802,o4802,14-05-16,19-05-16,Standard Class,4802,Corporate,Nigeria,Kaduna,South,a4802,Office Supplies,Binders,10.38,2,0.7,-7.612
4803,o4803,14-05-16,19-05-16,Standard Class,4803,Corporate,Nigeria,Kaduna,South,a4803,Office Supplies,Binders,13.392,8,0.7,-9.8208
4804,o4804,13-07-17,17-07-17,Second Class,4804,Consumer,Nigeria,FCT,East,a4804,Technology,Phones,39.594,1,0.4,-7.2589
4805,o4805,13-07-17,17-07-17,Second Class,4805,Consumer,Nigeria,FCT,East,a4805,Furniture,Furnishings,91.008,9,0.2,19.3392
4806,o4806,22-11-15,25-11-15,Second Class,4806,Consumer,Nigeria,Lagos,West,a4806,Office Supplies,Paper,37.94,2,0,18.2112
4807,o4807,22-11-15,25-11-15,Second Class,4807,Consumer,Nigeria,Lagos,West,a4807,Office Supplies,Paper,42.8,10,0,19.26
4808,o4808,22-11-15,25-11-15,Second Class,4808,Consumer,Nigeria,Lagos,West,a4808,Office Supplies,Storage,33.63,3,0,10.089
4809,o4809,23-11-14,28-11-14,Standard Class,4809,Corporate,Nigeria,FCT,East,a4809,Office Supplies,Envelopes,62.808,3,0.2,21.1977
4810,o4810,27-12-15,30-12-15,First Class,4810,Consumer,Nigeria,Oyo ,Central,a4810,Office Supplies,Paper,195.64,4,0,91.9508
4811,o4811,27-12-15,30-12-15,First Class,4811,Consumer,Nigeria,Oyo ,Central,a4811,Technology,Phones,239.9,2,0,71.97
4812,o4812,14-11-16,19-11-16,Second Class,4812,Consumer,Nigeria,FCT,East,a4812,Furniture,Chairs,380.058,3,0.3,-21.7176
4813,o4813,14-11-16,19-11-16,Second Class,4813,Consumer,Nigeria,FCT,East,a4813,Technology,Copiers,1199.976,4,0.4,179.9964
4814,o4814,14-11-16,19-11-16,Second Class,4814,Consumer,Nigeria,FCT,East,a4814,Furniture,Furnishings,48.576,3,0.2,9.7152
4815,o4815,08-05-16,10-05-16,First Class,4815,Consumer,Nigeria,Lagos,West,a4815,Office Supplies,Paper,17.94,3,0,8.073
4816,o4816,26-12-14,31-12-14,Standard Class,4816,Consumer,Nigeria,FCT,East,a4816,Office Supplies,Paper,18.264,3,0.2,6.1641
4817,o4817,26-12-14,31-12-14,Standard Class,4817,Consumer,Nigeria,FCT,East,a4817,Office Supplies,Appliances,34.656,2,0.2,5.6316
4818,o4818,26-12-14,31-12-14,Standard Class,4818,Consumer,Nigeria,FCT,East,a4818,Office Supplies,Appliances,81.552,2,0.2,8.1552
4819,o4819,26-12-14,31-12-14,Standard Class,4819,Consumer,Nigeria,FCT,East,a4819,Office Supplies,Storage,227.136,4,0.2,-42.588
4820,o4820,08-06-17,14-06-17,Standard Class,4820,Consumer,Nigeria,Nasarawa,East,a4820,Office Supplies,Binders,10.36,2,0,5.0764
4821,o4821,07-04-15,11-04-15,Standard Class,4821,Consumer,Nigeria,Imo,Central,a4821,Office Supplies,Appliances,463.248,8,0.8,-1181.2824
4822,o4822,07-04-15,11-04-15,Standard Class,4822,Consumer,Nigeria,Imo,Central,a4822,Technology,Accessories,383.952,6,0.2,47.994
4823,o4823,10-07-16,11-07-16,Same Day,4823,Home Office,Nigeria,Edo,West,a4823,Office Supplies,Binders,44.856,6,0.7,-35.8848
4824,o4824,21-11-16,26-11-16,Standard Class,4824,Consumer,Nigeria,Adamawa,East,a4824,Technology,Machines,30.345,7,0.7,-24.276
4825,o4825,21-11-16,26-11-16,Standard Class,4825,Consumer,Nigeria,Adamawa,East,a4825,Furniture,Chairs,127.554,3,0.3,-9.111
4826,o4826,21-11-16,26-11-16,Standard Class,4826,Consumer,Nigeria,Adamawa,East,a4826,Furniture,Furnishings,77.952,3,0.2,15.5904
4827,o4827,12-11-17,15-11-17,First Class,4827,Corporate,Nigeria,Lagos,West,a4827,Office Supplies,Binders,14.016,4,0.2,4.9056
4828,o4828,01-11-14,08-11-14,Standard Class,4828,Corporate,Nigeria,Abia,South,a4828,Office Supplies,Storage,69.52,2,0,19.4656
4829,o4829,01-11-14,08-11-14,Standard Class,4829,Corporate,Nigeria,Abia,South,a4829,Office Supplies,Art,5.64,3,0,1.6356
4830,o4830,15-05-16,21-05-16,Standard Class,4830,Consumer,Nigeria,Cross River,East,a4830,Office Supplies,Binders,13.776,3,0.2,4.4772
4831,o4831,07-11-14,12-11-14,Standard Class,4831,Consumer,Nigeria,Oyo ,Central,a4831,Office Supplies,Appliances,245.88,6,0,68.8464
4832,o4832,07-11-14,12-11-14,Standard Class,4832,Consumer,Nigeria,Oyo ,Central,a4832,Office Supplies,Storage,36.63,3,0,9.8901
4833,o4833,07-11-14,12-11-14,Standard Class,4833,Consumer,Nigeria,Oyo ,Central,a4833,Office Supplies,Storage,22.58,2,0,5.8708
4834,o4834,07-11-14,12-11-14,Standard Class,4834,Consumer,Nigeria,Oyo ,Central,a4834,Office Supplies,Binders,12.39,3,0,5.8233
4835,o4835,05-10-17,10-10-17,Standard Class,4835,Home Office,Nigeria,Lagos,West,a4835,Office Supplies,Binders,39.92,5,0.2,13.473
4836,o4836,05-10-17,10-10-17,Standard Class,4836,Home Office,Nigeria,Lagos,West,a4836,Office Supplies,Paper,61.96,2,0,27.882
4837,o4837,05-10-17,10-10-17,Standard Class,4837,Home Office,Nigeria,Lagos,West,a4837,Office Supplies,Binders,19.936,4,0.2,7.2268
4838,o4838,01-06-17,03-06-17,First Class,4838,Consumer,Nigeria,Adamawa,East,a4838,Office Supplies,Binders,3.798,2,0.7,-2.6586
4839,o4839,01-06-17,03-06-17,First Class,4839,Consumer,Nigeria,Adamawa,East,a4839,Office Supplies,Paper,27.744,6,0.2,10.0572
4840,o4840,01-06-17,03-06-17,First Class,4840,Consumer,Nigeria,Adamawa,East,a4840,Technology,Phones,158.376,4,0.4,-34.3148
4841,o4841,20-11-17,25-11-17,Standard Class,4841,Home Office,Nigeria,Abia,South,a4841,Furniture,Furnishings,27.58,2,0,11.5836
4842,o4842,23-12-16,28-12-16,Standard Class,4842,Consumer,Nigeria,Adamawa,East,a4842,Office Supplies,Binders,5.553,3,0.7,-4.0722
4843,o4843,29-09-17,04-10-17,Standard Class,4843,Consumer,Nigeria,Akwa Ibom,South,a4843,Office Supplies,Storage,243.92,5,0.2,-54.882
4844,o4844,07-11-16,09-11-16,First Class,4844,Consumer,Nigeria,Niger ,East,a4844,Office Supplies,Fasteners,14.96,4,0,0.2992
4845,o4845,04-04-14,05-04-14,First Class,4845,Corporate,Nigeria,Lagos,West,a4845,Office Supplies,Binders,7.184,2,0.2,2.245
4846,o4846,23-07-15,26-07-15,Second Class,4846,Consumer,Nigeria,Cross River,East,a4846,Office Supplies,Binders,10.512,3,0.2,3.6792
4847,o4847,25-06-14,27-06-14,Second Class,4847,Corporate,Nigeria,Borno,West,a4847,Technology,Phones,263.96,5,0.2,19.797
4848,o4848,25-06-14,27-06-14,Second Class,4848,Corporate,Nigeria,Borno,West,a4848,Office Supplies,Art,71.632,11,0.2,17.908
4849,o4849,25-06-14,27-06-14,Second Class,4849,Corporate,Nigeria,Borno,West,a4849,Office Supplies,Art,9.328,1,0.2,0.8162
4850,o4850,08-09-14,14-09-14,Standard Class,4850,Consumer,Nigeria,Rivers ,West,a4850,Office Supplies,Art,5.88,2,0,2.646
4851,o4851,08-09-14,14-09-14,Standard Class,4851,Consumer,Nigeria,Rivers ,West,a4851,Furniture,Chairs,975.92,5,0.2,121.99
4852,o4852,08-09-14,14-09-14,Standard Class,4852,Consumer,Nigeria,Rivers ,West,a4852,Office Supplies,Art,303.84,8,0,91.152
4853,o4853,08-09-14,14-09-14,Standard Class,4853,Consumer,Nigeria,Rivers ,West,a4853,Office Supplies,Storage,485.88,6,0,19.4352
4854,o4854,12-12-14,15-12-14,Second Class,4854,Consumer,Nigeria,Lagos,West,a4854,Furniture,Furnishings,12.54,3,0,4.5144
4855,o4855,12-12-14,15-12-14,Second Class,4855,Consumer,Nigeria,Lagos,West,a4855,Office Supplies,Storage,8.94,3,0,0.6258
4856,o4856,12-12-14,15-12-14,Second Class,4856,Consumer,Nigeria,Lagos,West,a4856,Furniture,Furnishings,9.24,3,0,4.4352
4857,o4857,13-01-15,17-01-15,Standard Class,4857,Consumer,Nigeria,Lagos,West,a4857,Office Supplies,Binders,70.008,3,0.2,24.5028
4858,o4858,13-01-15,17-01-15,Standard Class,4858,Consumer,Nigeria,Lagos,West,a4858,Furniture,Furnishings,77.6,4,0,38.024
4859,o4859,13-01-15,17-01-15,Standard Class,4859,Consumer,Nigeria,Lagos,West,a4859,Furniture,Furnishings,464.85,9,0,92.97
4860,o4860,15-12-17,19-12-17,Standard Class,4860,Corporate,Nigeria,Katsina,Central,a4860,Office Supplies,Art,10.192,7,0.2,1.0192
4861,o4861,18-12-16,24-12-16,Standard Class,4861,Corporate,Nigeria,Niger ,East,a4861,Office Supplies,Binders,1793.98,2,0,843.1706
4862,o4862,11-04-14,16-04-14,Second Class,4862,Home Office,Nigeria,Imo,Central,a4862,Technology,Phones,758.352,6,0.2,265.4232
4863,o4863,10-11-16,14-11-16,Standard Class,4863,Corporate,Nigeria,Cross River,East,a4863,Office Supplies,Binders,20.368,1,0.2,7.3834
4864,o4864,10-11-16,14-11-16,Standard Class,4864,Corporate,Nigeria,Cross River,East,a4864,Office Supplies,Binders,49.848,3,0.2,16.8237
4865,o4865,26-06-17,30-06-17,Standard Class,4865,Consumer,Nigeria,Cross River,East,a4865,Technology,Phones,239.97,3,0,67.1916
4866,o4866,13-11-17,18-11-17,Standard Class,4866,Consumer,Nigeria,Rivers ,West,a4866,Furniture,Chairs,2404.704,6,0.2,150.294
4867,o4867,13-11-17,18-11-17,Standard Class,4867,Consumer,Nigeria,Rivers ,West,a4867,Office Supplies,Binders,563.024,11,0.2,190.0206
4868,o4868,13-11-17,18-11-17,Standard Class,4868,Consumer,Nigeria,Rivers ,West,a4868,Office Supplies,Storage,344.91,3,0,10.3473
4869,o4869,13-11-17,18-11-17,Standard Class,4869,Consumer,Nigeria,Rivers ,West,a4869,Office Supplies,Labels,8.64,3,0,4.2336
4870,o4870,24-11-17,29-11-17,Standard Class,4870,Corporate,Nigeria,FCT,East,a4870,Technology,Phones,89.988,2,0.4,-14.998
4871,o4871,24-11-17,29-11-17,Standard Class,4871,Corporate,Nigeria,FCT,East,a4871,Office Supplies,Paper,229.544,7,0.2,83.2097
4872,o4872,23-05-17,27-05-17,Standard Class,4872,Consumer,Nigeria,Imo,Central,a4872,Office Supplies,Fasteners,1.824,2,0.2,0.6156
4873,o4873,23-05-17,27-05-17,Standard Class,4873,Consumer,Nigeria,Imo,Central,a4873,Office Supplies,Appliances,18.32,5,0.8,-46.716
4874,o4874,23-05-17,27-05-17,Standard Class,4874,Consumer,Nigeria,Imo,Central,a4874,Office Supplies,Storage,48.816,3,0.2,-11.5938
4875,o4875,23-05-17,27-05-17,Standard Class,4875,Consumer,Nigeria,Imo,Central,a4875,Office Supplies,Binders,1.188,1,0.8,-1.9602
4876,o4876,02-12-14,07-12-14,Standard Class,4876,Corporate,Nigeria,Adamawa,East,a4876,Technology,Accessories,119.8,5,0.2,29.95
4877,o4877,03-10-14,09-10-14,Standard Class,4877,Home Office,Nigeria,Enugu,South,a4877,Office Supplies,Storage,61.568,2,0.2,4.6176
4878,o4878,03-10-14,09-10-14,Standard Class,4878,Home Office,Nigeria,Enugu,South,a4878,Office Supplies,Art,6.192,3,0.2,0.4644
4879,o4879,29-07-16,31-07-16,First Class,4879,Consumer,Nigeria,Kaduna,South,a4879,Office Supplies,Binders,2.214,3,0.7,-1.476
4880,o4880,02-11-17,05-11-17,Second Class,4880,Corporate,Nigeria,Abia,South,a4880,Office Supplies,Envelopes,5.32,2,0,2.6068
4881,o4881,02-11-17,05-11-17,Second Class,4881,Corporate,Nigeria,Abia,South,a4881,Furniture,Chairs,975.92,4,0,292.776
4882,o4882,02-11-17,05-11-17,Second Class,4882,Corporate,Nigeria,Abia,South,a4882,Technology,Accessories,2249.91,9,0,517.4793
